Year,Round,EventName,DriverNumber,DriverAbbr,TeamName,GridPosition,Position,Points,Status,ClassifiedLaps,TotalRaceLaps
2025,14,Hungarian Grand Prix,27,HUL,Kick Sauber,18.0,13.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,55,SAI,Williams,13.0,14.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,23,ALB,Williams,19.0,15.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,31,OCO,Haas F1 Team,17.0,16.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,22,TSU,Red Bull Racing,20.0,17.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,43,COL,Alpine,14.0,18.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,10,GAS,Alpine,16.0,19.0,0.0,Lapped,69.0,70
2025,14,Hungarian Grand Prix,87,BEA,Haas F1 Team,11.0,20.0,0.0,Retired,48.0,70
2025,15,Dutch Grand Prix,81,PIA,McLaren,1.0,1.0,25.0,Finished,72.0,72
2025,15,Dutch Grand Prix,1,VER,Red Bull Racing,3.0,2.0,18.0,Finished,72.0,72
2025,15,Dutch Grand Prix,6,HAD,Racing Bulls,4.0,3.0,15.0,Finished,72.0,72
2025,15,Dutch Grand Prix,63,RUS,Mercedes,5.0,4.0,12.0,Finished,72.0,72
2025,15,Dutch Grand Prix,23,ALB,Williams,15.0,5.0,10.0,Finished,72.0,72
2025,15,Dutch Grand Prix,87,BEA,Haas F1 Team,20.0,6.0,8.0,Finished,72.0,72
2025,15,Dutch Grand Prix,18,STR,Aston Martin,19.0,7.0,6.0,Finished,72.0,72
2025,15,Dutch Grand Prix,14,ALO,Aston Martin,10.0,8.0,4.0,Finished,72.0,72
2025,15,Dutch Grand Prix,22,TSU,Red Bull Racing,12.0,9.0,2.0,Finished,72.0,72
2025,15,Dutch Grand Prix,31,OCO,Haas F1 Team,18.0,10.0,1.0,Finished,72.0,72
2025,15,Dutch Grand Prix,43,COL,Alpine,16.0,11.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,30,LAW,Racing Bulls,8.0,12.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,55,SAI,Williams,9.0,13.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,27,HUL,Kick Sauber,17.0,14.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,5,BOR,Kick Sauber,13.0,15.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,12,ANT,Mercedes,11.0,16.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,10,GAS,Alpine,14.0,17.0,0.0,Finished,72.0,72
2025,15,Dutch Grand Prix,4,NOR,McLaren,2.0,18.0,0.0,Retired,65.0,72
2025,15,Dutch Grand Prix,16,LEC,Ferrari,6.0,19.0,0.0,Retired,52.0,72
2025,15,Dutch Grand Prix,44,HAM,Ferrari,7.0,20.0,0.0,Retired,23.0,72
2025,16,Italian Grand Prix,1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,53.0,53
2025,16,Italian Grand Prix,4,NOR,McLaren,2.0,2.0,18.0,Finished,53.0,53
2025,16,Italian Grand Prix,81,PIA,McLaren,3.0,3.0,15.0,Finished,53.0,53
2025,16,Italian Grand Prix,16,LEC,Ferrari,4.0,4.0,12.0,Finished,53.0,53
2025,16,Italian Grand Prix,63,RUS,Mercedes,5.0,5.0,10.0,Finished,53.0,53
2025,16,Italian Grand Prix,44,HAM,Ferrari,10.0,6.0,8.0,Finished,53.0,53
2025,16,Italian Grand Prix,23,ALB,Williams,14.0,7.0,6.0,Finished,53.0,53
2025,16,Italian Grand Prix,5,BOR,Kick Sauber,7.0,8.0,4.0,Finished,53.0,53
2025,16,Italian Grand Prix,12,ANT,Mercedes,6.0,9.0,2.0,Finished,53.0,53
2025,16,Italian Grand Prix,6,HAD,Racing Bulls,19.0,10.0,1.0,Finished,53.0,53
2025,16,Italian Grand Prix,55,SAI,Williams,13.0,11.0,0.0,Finished,53.0,53
2025,16,Italian Grand Prix,87,BEA,Haas F1 Team,11.0,12.0,0.0,Finished,53.0,53
2025,16,Italian Grand Prix,22,TSU,Red Bull Racing,9.0,13.0,0.0,Finished,53.0,53
2025,16,Italian Grand Prix,30,LAW,Racing Bulls,18.0,14.0,0.0,Finished,53.0,53
2025,16,Italian Grand Prix,31,OCO,Haas F1 Team,15.0,15.0,0.0,Lapped,52.0,53
2025,16,Italian Grand Prix,10,GAS,Alpine,20.0,16.0,0.0,Lapped,52.0,53
2025,16,Italian Grand Prix,43,COL,Alpine,17.0,17.0,0.0,Lapped,52.0,53
2025,16,Italian Grand Prix,18,STR,Aston Martin,16.0,18.0,0.0,Lapped,52.0,53
2025,16,Italian Grand Prix,14,ALO,Aston Martin,8.0,19.0,0.0,Retired,24.0,53
2025,16,Italian Grand Prix,27,HUL,Kick Sauber,12.0,20.0,0.0,Did not start,1.0,53
2025,17,Azerbaijan Grand Prix,1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,63,RUS,Mercedes,5.0,2.0,18.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,55,SAI,Williams,2.0,3.0,15.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,12,ANT,Mercedes,4.0,4.0,12.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,30,LAW,Racing Bulls,3.0,5.0,10.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,22,TSU,Red Bull Racing,6.0,6.0,8.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,4,NOR,McLaren,7.0,7.0,6.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,44,HAM,Ferrari,12.0,8.0,4.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,16,LEC,Ferrari,10.0,9.0,2.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,6,HAD,Racing Bulls,8.0,10.0,1.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,5,BOR,Kick Sauber,13.0,11.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,87,BEA,Haas F1 Team,15.0,12.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,23,ALB,Williams,19.0,13.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,31,OCO,Haas F1 Team,20.0,14.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,14,ALO,Aston Martin,11.0,15.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,27,HUL,Kick Sauber,17.0,16.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,18,STR,Aston Martin,14.0,17.0,0.0,Finished,51.0,51
2025,17,Azerbaijan Grand Prix,10,GAS,Alpine,18.0,18.0,0.0,Lapped,50.0,51
2025,17,Azerbaijan Grand Prix,43,COL,Alpine,16.0,19.0,0.0,Lapped,50.0,51
2025,17,Azerbaijan Grand Prix,81,PIA,McLaren,9.0,20.0,0.0,Retired,1.0,51
2025,18,Singapore Grand Prix,63,RUS,Mercedes,1.0,1.0,25.0,Finished,62.0,62
2025,18,Singapore Grand Prix,1,VER,Red Bull Racing,2.0,2.0,18.0,Finished,62.0,62
2025,18,Singapore Grand Prix,4,NOR,McLaren,5.0,3.0,15.0,Finished,62.0,62
2025,18,Singapore Grand Prix,81,PIA,McLaren,3.0,4.0,12.0,Finished,62.0,62
2025,18,Singapore Grand Prix,12,ANT,Mercedes,4.0,5.0,10.0,Finished,62.0,62
2025,18,Singapore Grand Prix,16,LEC,Ferrari,7.0,6.0,8.0,Finished,62.0,62
2025,18,Singapore Grand Prix,14,ALO,Aston Martin,10.0,7.0,6.0,Finished,62.0,62
2025,18,Singapore Grand Prix,44,HAM,Ferrari,6.0,8.0,4.0,Finished,62.0,62
2025,18,Singapore Grand Prix,87,BEA,Haas F1 Team,9.0,9.0,2.0,Finished,62.0,62
2025,18,Singapore Grand Prix,55,SAI,Williams,18.0,10.0,1.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,6,HAD,Racing Bulls,8.0,11.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,22,TSU,Red Bull Racing,13.0,12.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,18,STR,Aston Martin,15.0,13.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,23,ALB,Williams,20.0,14.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,30,LAW,Racing Bulls,12.0,15.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,43,COL,Alpine,16.0,16.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,5,BOR,Kick Sauber,14.0,17.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,31,OCO,Haas F1 Team,17.0,18.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,10,GAS,Alpine,19.0,19.0,0.0,Lapped,61.0,62
2025,18,Singapore Grand Prix,27,HUL,Kick Sauber,11.0,20.0,0.0,Lapped,61.0,62
2025,19,United States Grand Prix,1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,56.0,56
2025,19,United States Grand Prix,4,NOR,McLaren,2.0,2.0,18.0,Finished,56.0,56
2025,19,United States Grand Prix,16,LEC,Ferrari,3.0,3.0,15.0,Finished,56.0,56
2025,19,United States Grand Prix,44,HAM,Ferrari,5.0,4.0,12.0,Finished,56.0,56
2025,19,United States Grand Prix,81,PIA,McLaren,6.0,5.0,10.0,Finished,56.0,56
2025,19,United States Grand Prix,63,RUS,Mercedes,4.0,6.0,8.0,Finished,56.0,56
2025,19,United States Grand Prix,22,TSU,Red Bull Racing,13.0,7.0,6.0,Finished,56.0,56
2025,19,United States Grand Prix,27,HUL,Kick Sauber,11.0,8.0,4.0,Finished,56.0,56
2025,19,United States Grand Prix,87,BEA,Haas F1 Team,8.0,9.0,2.0,Finished,56.0,56
2025,19,United States Grand Prix,14,ALO,Aston Martin,10.0,10.0,1.0,Finished,56.0,56
2025,19,United States Grand Prix,30,LAW,Racing Bulls,12.0,11.0,0.0,Finished,56.0,56
2025,19,United States Grand Prix,18,STR,Aston Martin,19.0,12.0,0.0,Finished,56.0,56
2025,19,United States Grand Prix,12,ANT,Mercedes,7.0,13.0,0.0,Finished,56.0,56
2025,19,United States Grand Prix,23,ALB,Williams,18.0,14.0,0.0,Finished,56.0,56
2025,19,United States Grand Prix,31,OCO,Haas F1 Team,17.0,15.0,0.0,Finished,56.0,56
2025,19,United States Grand Prix,6,HAD,Racing Bulls,20.0,16.0,0.0,Finished,56.0,56
2025,19,United States Grand Prix,43,COL,Alpine,15.0,17.0,0.0,Lapped,55.0,56
2025,19,United States Grand Prix,5,BOR,Kick Sauber,16.0,18.0,0.0,Lapped,55.0,56
2025,19,United States Grand Prix,10,GAS,Alpine,14.0,19.0,0.0,Lapped,55.0,56
2025,19,United States Grand Prix,55,SAI,Williams,9.0,20.0,0.0,Retired,6.0,56
2025,20,Mexico City Grand Prix,4,NOR,McLaren,1.0,1.0,25.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,16,LEC,Ferrari,2.0,2.0,18.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,1,VER,Red Bull Racing,5.0,3.0,15.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,87,BEA,Haas F1 Team,9.0,4.0,12.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,81,PIA,McLaren,7.0,5.0,10.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,12,ANT,Mercedes,6.0,6.0,8.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,63,RUS,Mercedes,4.0,7.0,6.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,44,HAM,Ferrari,3.0,8.0,4.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,31,OCO,Haas F1 Team,11.0,9.0,2.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,5,BOR,Kick Sauber,16.0,10.0,1.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,22,TSU,Red Bull Racing,10.0,11.0,0.0,Finished,71.0,71
2025,20,Mexico City Grand Prix,23,ALB,Williams,17.0,12.0,0.0,Lapped,70.0,71
2025,20,Mexico City Grand Prix,6,HAD,Racing Bulls,8.0,13.0,0.0,Lapped,70.0,71
2025,20,Mexico City Grand Prix,18,STR,Aston Martin,19.0,14.0,0.0,Lapped,70.0,71
2025,20,Mexico City Grand Prix,10,GAS,Alpine,18.0,15.0,0.0,Lapped,70.0,71
2025,20,Mexico City Grand Prix,43,COL,Alpine,20.0,16.0,0.0,Lapped,70.0,71
2025,20,Mexico City Grand Prix,55,SAI,Williams,12.0,17.0,0.0,Retired,68.0,71
2025,20,Mexico City Grand Prix,14,ALO,Aston Martin,14.0,18.0,0.0,Retired,34.0,71
2025,20,Mexico City Grand Prix,27,HUL,Kick Sauber,13.0,19.0,0.0,Retired,25.0,71
2025,20,Mexico City Grand Prix,30,LAW,Racing Bulls,15.0,20.0,0.0,Retired,5.0,71
2025,21,São Paulo Grand Prix,4,NOR,McLaren,1.0,1.0,25.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,12,ANT,Mercedes,2.0,2.0,18.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,1,VER,Red Bull Racing,19.0,3.0,15.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,63,RUS,Mercedes,6.0,4.0,12.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,81,PIA,McLaren,4.0,5.0,10.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,87,BEA,Haas F1 Team,8.0,6.0,8.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,30,LAW,Racing Bulls,7.0,7.0,6.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,6,HAD,Racing Bulls,5.0,8.0,4.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,27,HUL,Kick Sauber,10.0,9.0,2.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,10,GAS,Alpine,9.0,10.0,1.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,23,ALB,Williams,12.0,11.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,31,OCO,Haas F1 Team,20.0,12.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,55,SAI,Williams,15.0,13.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,14,ALO,Aston Martin,11.0,14.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,43,COL,Alpine,16.0,15.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,18,STR,Aston Martin,14.0,16.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,22,TSU,Red Bull Racing,17.0,17.0,0.0,Finished,71.0,71
2025,21,São Paulo Grand Prix,44,HAM,Ferrari,13.0,18.0,0.0,Retired,37.0,71
2025,21,São Paulo Grand Prix,16,LEC,Ferrari,3.0,19.0,0.0,Retired,6.0,71
2025,21,São Paulo Grand Prix,5,BOR,Kick Sauber,18.0,20.0,0.0,Retired,1.0,71
2025,22,Las Vegas Grand Prix,1,VER,Red Bull Racing,2.0,1.0,25.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,63,RUS,Mercedes,4.0,2.0,18.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,12,ANT,Mercedes,17.0,3.0,15.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,16,LEC,Ferrari,9.0,4.0,12.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,55,SAI,Williams,3.0,5.0,10.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,6,HAD,Racing Bulls,8.0,6.0,8.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,27,HUL,Kick Sauber,11.0,7.0,6.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,44,HAM,Ferrari,19.0,8.0,4.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,31,OCO,Haas F1 Team,13.0,9.0,2.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,87,BEA,Haas F1 Team,14.0,10.0,1.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,14,ALO,Aston Martin,7.0,11.0,0.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,22,TSU,Red Bull Racing,20.0,12.0,0.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,10,GAS,Alpine,10.0,13.0,0.0,Finished,50.0,50
2025,22,Las Vegas Grand Prix,30,LAW,Racing Bulls,6.0,14.0,0.0,Lapped,49.0,50
2025,22,Las Vegas Grand Prix,43,COL,Alpine,15.0,15.0,0.0,Lapped,49.0,50
2025,22,Las Vegas Grand Prix,23,ALB,Williams,16.0,16.0,0.0,Retired,35.0,50
2025,22,Las Vegas Grand Prix,5,BOR,Kick Sauber,18.0,17.0,0.0,Retired,2.0,50
2025,22,Las Vegas Grand Prix,18,STR,Aston Martin,12.0,18.0,0.0,Retired,1.0,50
2025,22,Las Vegas Grand Prix,4,NOR,McLaren,1.0,19.0,0.0,Disqualified,50.0,50
2025,22,Las Vegas Grand Prix,81,PIA,McLaren,5.0,20.0,0.0,Disqualified,50.0,50
2025,23,Qatar Grand Prix,1,VER,Red Bull Racing,3.0,1.0,25.0,Finished,57.0,57
2025,23,Qatar Grand Prix,81,PIA,McLaren,1.0,2.0,18.0,Finished,57.0,57
2025,23,Qatar Grand Prix,55,SAI,Williams,7.0,3.0,15.0,Finished,57.0,57
2025,23,Qatar Grand Prix,4,NOR,McLaren,2.0,4.0,12.0,Finished,57.0,57
2025,23,Qatar Grand Prix,12,ANT,Mercedes,5.0,5.0,10.0,Finished,57.0,57
2025,23,Qatar Grand Prix,63,RUS,Mercedes,4.0,6.0,8.0,Finished,57.0,57
2025,23,Qatar Grand Prix,14,ALO,Aston Martin,8.0,7.0,6.0,Finished,57.0,57
2025,23,Qatar Grand Prix,16,LEC,Ferrari,10.0,8.0,4.0,Finished,57.0,57
2025,23,Qatar Grand Prix,30,LAW,Racing Bulls,12.0,9.0,2.0,Finished,57.0,57
2025,23,Qatar Grand Prix,22,TSU,Red Bull Racing,15.0,10.0,1.0,Finished,57.0,57
2025,23,Qatar Grand Prix,23,ALB,Williams,14.0,11.0,0.0,Finished,57.0,57
2025,23,Qatar Grand Prix,44,HAM,Ferrari,17.0,12.0,0.0,Finished,57.0,57
2025,23,Qatar Grand Prix,5,BOR,Kick Sauber,19.0,13.0,0.0,Finished,57.0,57
2025,23,Qatar Grand Prix,43,COL,Alpine,20.0,14.0,0.0,Lapped,56.0,57
2025,23,Qatar Grand Prix,31,OCO,Haas F1 Team,16.0,15.0,0.0,Lapped,56.0,57
2025,23,Qatar Grand Prix,10,GAS,Alpine,9.0,16.0,0.0,Lapped,56.0,57
2025,23,Qatar Grand Prix,18,STR,Aston Martin,18.0,17.0,0.0,Retired,55.0,57
2025,23,Qatar Grand Prix,6,HAD,Racing Bulls,6.0,18.0,0.0,Retired,55.0,57
2025,23,Qatar Grand Prix,87,BEA,Haas F1 Team,13.0,19.0,0.0,Retired,41.0,57
2025,23,Qatar Grand Prix,27,HUL,Kick Sauber,11.0,20.0,0.0,Retired,7.0,57
2025,24,Abu Dhabi Grand Prix,1,VER,Red Bull Racing,1.0,1.0,25.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,81,PIA,McLaren,3.0,2.0,18.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,4,NOR,McLaren,2.0,3.0,15.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,16,LEC,Ferrari,5.0,4.0,12.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,63,RUS,Mercedes,4.0,5.0,10.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,14,ALO,Aston Martin,6.0,6.0,8.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,31,OCO,Haas F1 Team,8.0,7.0,6.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,44,HAM,Ferrari,16.0,8.0,4.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,27,HUL,Kick Sauber,18.0,9.0,2.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,18,STR,Aston Martin,15.0,10.0,1.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,5,BOR,Kick Sauber,7.0,11.0,0.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,87,BEA,Haas F1 Team,11.0,12.0,0.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,55,SAI,Williams,12.0,13.0,0.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,22,TSU,Red Bull Racing,10.0,14.0,0.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,12,ANT,Mercedes,14.0,15.0,0.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,23,ALB,Williams,17.0,16.0,0.0,Finished,58.0,58
2025,24,Abu Dhabi Grand Prix,6,HAD,Racing Bulls,9.0,17.0,0.0,Lapped,57.0,58
2025,24,Abu Dhabi Grand Prix,30,LAW,Racing Bulls,13.0,18.0,0.0,Lapped,57.0,58
2025,24,Abu Dhabi Grand Prix,10,GAS,Alpine,19.0,19.0,0.0,Lapped,57.0,58
2025,24,Abu Dhabi Grand Prix,43,COL,Alpine,20.0,20.0,0.0,Lapped,57.0,58
