Year,Round,EventName,LapNumber,TrackStatus
2018,6,Monaco Grand Prix,70.0,12.0
2018,6,Monaco Grand Prix,71.0,26.0
2018,6,Monaco Grand Prix,72.0,671.0
2018,6,Monaco Grand Prix,73.0,6.0
2018,6,Monaco Grand Prix,14.0,21.0
2018,7,Canadian Grand Prix,1.0,24.0
2018,7,Canadian Grand Prix,2.0,4.0
2018,7,Canadian Grand Prix,3.0,4.0
2018,7,Canadian Grand Prix,4.0,41.0
2018,7,Canadian Grand Prix,5.0,1.0
2018,7,Canadian Grand Prix,6.0,1.0
2018,7,Canadian Grand Prix,7.0,1.0
2018,7,Canadian Grand Prix,8.0,1.0
2018,7,Canadian Grand Prix,9.0,1.0
2018,7,Canadian Grand Prix,10.0,1.0
2018,7,Canadian Grand Prix,11.0,1.0
2018,7,Canadian Grand Prix,12.0,1.0
2018,7,Canadian Grand Prix,13.0,1.0
2018,7,Canadian Grand Prix,14.0,1.0
2018,7,Canadian Grand Prix,15.0,1.0
2018,7,Canadian Grand Prix,16.0,1.0
2018,7,Canadian Grand Prix,17.0,1.0
2018,7,Canadian Grand Prix,18.0,1.0
2018,7,Canadian Grand Prix,19.0,1.0
2018,7,Canadian Grand Prix,20.0,1.0
2018,7,Canadian Grand Prix,21.0,1.0
2018,7,Canadian Grand Prix,22.0,1.0
2018,7,Canadian Grand Prix,23.0,1.0
2018,7,Canadian Grand Prix,24.0,1.0
2018,7,Canadian Grand Prix,25.0,1.0
2018,7,Canadian Grand Prix,26.0,1.0
2018,7,Canadian Grand Prix,27.0,1.0
2018,7,Canadian Grand Prix,28.0,1.0
2018,7,Canadian Grand Prix,29.0,1.0
2018,7,Canadian Grand Prix,30.0,1.0
2018,7,Canadian Grand Prix,31.0,1.0
2018,7,Canadian Grand Prix,32.0,1.0
2018,7,Canadian Grand Prix,33.0,1.0
2018,7,Canadian Grand Prix,34.0,1.0
2018,7,Canadian Grand Prix,35.0,1.0
2018,7,Canadian Grand Prix,36.0,1.0
2018,7,Canadian Grand Prix,37.0,1.0
2018,7,Canadian Grand Prix,38.0,1.0
2018,7,Canadian Grand Prix,39.0,1.0
2018,7,Canadian Grand Prix,40.0,1.0
2018,7,Canadian Grand Prix,41.0,1.0
2018,7,Canadian Grand Prix,42.0,1.0
2018,7,Canadian Grand Prix,43.0,1.0
2018,7,Canadian Grand Prix,44.0,1.0
2018,7,Canadian Grand Prix,45.0,1.0
2018,7,Canadian Grand Prix,46.0,1.0
2018,7,Canadian Grand Prix,47.0,1.0
2018,7,Canadian Grand Prix,48.0,1.0
2018,7,Canadian Grand Prix,49.0,1.0
2018,7,Canadian Grand Prix,50.0,1.0
2018,7,Canadian Grand Prix,51.0,1.0
2018,7,Canadian Grand Prix,52.0,1.0
2018,7,Canadian Grand Prix,53.0,1.0
2018,7,Canadian Grand Prix,54.0,1.0
2018,7,Canadian Grand Prix,55.0,1.0
2018,7,Canadian Grand Prix,56.0,1.0
2018,7,Canadian Grand Prix,57.0,1.0
2018,7,Canadian Grand Prix,58.0,1.0
2018,7,Canadian Grand Prix,59.0,1.0
2018,7,Canadian Grand Prix,60.0,1.0
2018,7,Canadian Grand Prix,61.0,1.0
2018,7,Canadian Grand Prix,62.0,1.0
2018,7,Canadian Grand Prix,63.0,1.0
2018,7,Canadian Grand Prix,64.0,1.0
2018,7,Canadian Grand Prix,65.0,1.0
2018,7,Canadian Grand Prix,66.0,1.0
2018,7,Canadian Grand Prix,67.0,1.0
2018,7,Canadian Grand Prix,68.0,1.0
2018,7,Canadian Grand Prix,69.0,1.0
2018,7,Canadian Grand Prix,70.0,1.0
2018,8,French Grand Prix,1.0,214.0
2018,8,French Grand Prix,2.0,4.0
2018,8,French Grand Prix,3.0,4.0
2018,8,French Grand Prix,4.0,4.0
2018,8,French Grand Prix,5.0,41.0
2018,8,French Grand Prix,6.0,12.0
2018,8,French Grand Prix,7.0,1.0
2018,8,French Grand Prix,8.0,1.0
2018,8,French Grand Prix,9.0,1.0
2018,8,French Grand Prix,10.0,1.0
2018,8,French Grand Prix,11.0,1.0
2018,8,French Grand Prix,12.0,1.0
2018,8,French Grand Prix,13.0,1.0
2018,8,French Grand Prix,14.0,1.0
2018,8,French Grand Prix,15.0,1.0
2018,8,French Grand Prix,16.0,1.0
2018,8,French Grand Prix,17.0,1.0
2018,8,French Grand Prix,18.0,1.0
2018,8,French Grand Prix,19.0,1.0
2018,8,French Grand Prix,20.0,1.0
2018,8,French Grand Prix,21.0,1.0
2018,8,French Grand Prix,22.0,1.0
2018,8,French Grand Prix,23.0,1.0
2018,8,French Grand Prix,24.0,1.0
2018,8,French Grand Prix,25.0,1.0
2018,8,French Grand Prix,26.0,1.0
2018,8,French Grand Prix,27.0,1.0
2018,8,French Grand Prix,28.0,1.0
2018,8,French Grand Prix,29.0,1.0
2018,8,French Grand Prix,30.0,1.0
2018,8,French Grand Prix,31.0,1.0
2018,8,French Grand Prix,32.0,1.0
2018,8,French Grand Prix,33.0,1.0
2018,8,French Grand Prix,34.0,1.0
2018,8,French Grand Prix,35.0,1.0
2018,8,French Grand Prix,36.0,1.0
2018,8,French Grand Prix,37.0,1.0
2018,8,French Grand Prix,38.0,1.0
2018,8,French Grand Prix,39.0,1.0
2018,8,French Grand Prix,40.0,1.0
2018,8,French Grand Prix,41.0,1.0
2018,8,French Grand Prix,42.0,1.0
2018,8,French Grand Prix,43.0,1.0
2018,8,French Grand Prix,44.0,1.0
2018,8,French Grand Prix,45.0,1.0
2018,8,French Grand Prix,46.0,1.0
2018,8,French Grand Prix,47.0,1.0
2018,8,French Grand Prix,48.0,1.0
2018,8,French Grand Prix,49.0,12.0
2018,8,French Grand Prix,50.0,26.0
2018,8,French Grand Prix,51.0,6712.0
